"Date","Time","NR","PM GR","PM JU","T GR","T KL"
"16.11.10","07:00",15,17.41,11.99,8.43,10.63
"16.11.10","07:30",16,21.64,13.32,8.59,10.44
"16.11.10","08:00",17,22.8,14.71,9,10.08
"16.11.10","08:30",18,28.07,19.36,9.29,10.25
"16.11.10","09:00",19,29.1,19.36,9.99,10.59
"16.11.10","09:30",20,33.71,19.36,10.51,10.34
"16.11.10","10:00",21,35.7,19.42,11.25,9.87
"16.11.10","10:30",22,44.55,19.65,12.43,9.97
"16.11.10","11:00",23,45.06,21.08,13.44,10.69
"16.11.10","11:30",24,47.31,25.83,13.78,11.1
"16.11.10","12:00",25,43.89,26.24,14.42,11.4
"16.11.10","12:30",26,28.67,27.59,14.1,11.8
"16.11.10","13:00",27,28.95,27,14.12,11.4
"16.11.10","13:30",28,30.16,25.04,14.48,11.81
"16.11.10","14:00",29,30.8,26.8,15.01,11.93
"16.11.10","14:30",30,33.61,32.62,14.81,11.44
"16.11.10","15:00",31,32.59,31.01,14.32,11.33
"16.11.10","15:30",32,28.08,25.71,14.24,11.15
"16.11.10","16:00",33,32.45,26.92,14.28,11.17
"16.11.10","16:30",34,52.16,30.93,14.23,11.33
"16.11.10","17:00",35,48.73,31.89,13.97,11.23
"16.11.10","17:30",36,33.43,35.03,13.78,11.25
"16.11.10","18:00",37,34.7,37.52,13.67,11.09
"16.11.10","18:30",38,40.25,45.79,13.26,11.17
"16.11.10","19:00",39,41.51,46.45,12.75,10.45
"16.11.10","19:30",40,47.1,48.61,12.43,10.23
"16.11.10","20:00",41,46.39,46.63,12.02,10.17
"16.11.10","20:30",42,43.22,40.09,11.63,10.29
"16.11.10","21:00",43,43.95,42.77,11.71,10.46
"16.11.10","21:30",44,47.16,51.58,11.58,10.33
"16.11.10","22:00",45,46.37,52.13,11.52,9.62
"16.11.10","22:30",46,42.83,54,11.49,9.22
"16.11.10","23:00",47,41.7,50.24,11.2,9.81
"16.11.10","23:30",48,36.65,37.5,11.18,9.8
"17.11.10","00:00",1,35.75,37.5,11.25,9.36
"17.11.10","00:30",2,31.75,37.5,11.19,8.8
"17.11.10","01:00",3,32.78,35.87,11.14,8.81
"17.11.10","01:30",4,37.3,30.42,11.19,8.82
"17.11.10","02:00",5,37.2,30.34,11.03,8.77
"17.11.10","02:30",6,36.75,30.08,10.87,8.66
"17.11.10","03:00",7,36.83,28.48,10.55,8.63
"17.11.10","03:30",8,37.14,23.11,10.53,8.63
"17.11.10","04:00",9,36.24,22.37,10.47,8.52
"17.11.10","04:30",10,32.26,19.85,10.29,8.34
"17.11.10","05:00",11,31.9,20.58,10.21,8.19
"17.11.10","05:30",12,30.28,23,10.18,8.1
"17.11.10","06:00",13,29.25,22.08,10.28,7.83
"17.11.10","06:30",14,24.83,19.05,10.28,7.85
"17.11.10","07:00",15,25.88,17.19,10.28,7.8
"17.11.10","07:30",16,30.49,11.03,10.23,7.82
"17.11.10","08:00",17,31.22,12.24,10.26,7.77
"17.11.10","08:30",18,34.41,16.2,10.39,7.84
"17.11.10","09:00",19,32.91,15.87,10.15,7.74
"17.11.10","09:30",20,26.48,14.73,10.3,7.56
"17.11.10","10:00",21,29.93,16.05,10.29,7.49
"17.11.10","10:30",22,44.81,20.36,10.26,7.64
"17.11.10","11:00",23,41.51,19.91,10.4,7.66
"17.11.10","11:30",24,27.01,18.4,10.51,7.78
"17.11.10","12:00",25,30.12,19.55,10.67,7.74
"17.11.10","12:30",26,43.5,23.42,10.96,7.74
"17.11.10","13:00",27,44.56,23.23,11.01,7.76
"17.11.10","13:30",28,49.19,22.55,11.02,7.79
"17.11.10","14:00",29,52.76,23.81,11.08,8.11
"17.11.10","14:30",30,68.45,28.07,11.03,8.28
"17.11.10","15:00",31,67.72,27.51,11.09,8.22
"17.11.10","15:30",32,64.57,25.63,11.04,8.14
"17.11.10","16:00",33,66.79,26.79,11.04,7.84
"17.11.10","16:30",34,76.41,30.75,10.87,7.79
"17.11.10","17:00",35,76.86,32.69,10.77,7.79
"17.11.10","17:30",36,78.87,39.07,10.66,7.88
"17.11.10","18:00",37,79.29,38.98,10.56,7.88
"17.11.10","18:30",38,81.13,38.73,10.48,7.9
"17.11.10","19:00",39,79.18,37.42,10.46,7.87
"17.11.10","19:30",40,70.58,33.07,10.24,7.72
"17.11.10","20:00",41,68.59,31.94,10.02,7.76
"17.11.10","20:30",42,59.85,28.26,9.89,7.77
"17.11.10","21:00",43,58.81,27.54,9.76,7.7
"17.11.10","21:30",44,54.32,25.12,9.69,7.59
"17.11.10","22:00",45,51.61,25.48,9.66,7.48
"17.11.10","22:30",46,39.72,26.69,9.7,7.45
"17.11.10","23:00",47,39.71,25.55,9.77,7.44
"17.11.10","23:30",48,39.7,21.68,9.84,7.46
"18.11.10","00:00",1,37.77,22.63,9.65,7.4
"18.11.10","00:30",2,29.14,25.79,9.62,7.33
"18.11.10","01:00",3,28.42,25.84,9.68,7.2
"18.11.10","01:30",4,25.3,26,9.66,7.02
"18.11.10","02:00",5,26.28,26.56,9.56,6.99
"18.11.10","02:30",6,30.59,28.42,9.54,6.93
"18.11.10","03:00",7,31.56,28.72,9.5,6.8
"18.11.10","03:30",8,35.82,29.68,9.5,6.72
"18.11.10","04:00",9,35.15,29.01,9.47,6.69
"18.11.10","04:30",10,32.16,26.72,9.46,6.64
"18.11.10","05:00",11,33.25,24.54,9.33,6.65
"18.11.10","05:30",12,38.1,17.16,9.17,6.65
"18.11.10","06:00",13,38.26,18.31,9.13,6.66
"18.11.10","06:30",14,38.92,22.11,9.11,6.67
"18.11.10","07:00",15,39.85,23.02,9.09,6.67
"18.11.10","07:30",16,43.96,26.14,9.18,6.61
"18.11.10","08:00",17,42.9,27.42,9.42,6.68
"18.11.10","08:30",18,38.25,31.79,9.59,6.58
"18.11.10","09:00",19,37.82,31.42,9.81,6.51
"18.11.10","09:30",20,35.95,30.18,9.73,6.5
"18.11.10","10:00",21,36.13,27.75,9.76,6.54
"18.11.10","10:30",22,36.91,19.52,9.65,6.64
"18.11.10","11:00",23,37.7,20.24,9.79,6.64
"18.11.10","11:30",24,41.17,22.62,10.03,6.74
"18.11.10","12:00",25,40.6,25.3,10.09,6.78
"18.11.10","12:30",26,38.14,34.08,10.49,6.7
"18.11.10","13:00",27,36.71,34.3,10.54,6.74
"18.11.10","13:30",28,30.4,35.07,10.65,6.91
"18.11.10","14:00",29,29.35,34.52,10.83,7.04
"18.11.10","14:30",30,24.82,32.67,10.89,6.85
"18.11.10","15:00",31,24.9,30.7,10.8,6.84
"18.11.10","15:30",32,25.25,24.11,10.7,6.9
"18.11.10","16:00",33,25.53,24.35,10.75,6.78
"18.11.10","16:30",34,26.78,25.16,10.78,6.69
"18.11.10","17:00",35,28.05,26.42,10.72,6.67
"18.11.10","17:30",36,33.49,30.61,10.52,6.7
"18.11.10","18:00",37,34.55,30.73,10.34,6.89
"18.11.10","18:30",38,39.12,31.13,10.32,6.76
"18.11.10","19:00",39,38.42,31.8,10.3,6.79
"18.11.10","19:30",40,35.28,34.44,10.15,6.99
"18.11.10","20:00",41,35.57,35.36,9.84,6.96
"18.11.10","20:30",42,36.84,39.05,9.62,6.89
"18.11.10","21:00",43,37.18,40.25,9.57,6.82
"18.11.10","21:30",44,38.65,44.93,9.35,6.7
"18.11.10","22:00",45,40.25,42.68,9.07,6.55
"18.11.10","22:30",46,47.36,33.92,8.8,6.69
"18.11.10","23:00",47,46.88,33.06,8.8,7.04
"18.11.10","23:30",48,44.8,29.48,8.5,7.08
"19.11.10","00:00",1,44.04,28.96,8.26,6.56
"19.11.10","00:30",2,40.65,26.92,8.02,6.28
"19.11.10","01:00",3,41.69,26.75,8.13,6.27
"19.11.10","01:30",4,46.34,26.01,7.92,6.27
"19.11.10","02:00",5,44.63,25.45,7.8,6.46
"19.11.10","02:30",6,37.13,23.24,7.84,5.82
"19.11.10","03:00",7,35.92,23.22,7.76,5.5
"19.11.10","03:30",8,30.63,23.13,7.22,5.44
"19.11.10","04:00",9,29.87,22.03,7.25,6.1
"19.11.10","04:30",10,26.58,17.67,7.34,6.07
"19.11.10","05:00",11,26.22,16.77,7.45,5.92
"19.11.10","05:30",12,24.6,13.22,7.53,5.2
"19.11.10","06:00",13,23.63,13.26,7.38,5.2
"19.11.10","06:30",14,19.35,13.42,7.42,4.86
"19.11.10","07:00",15,19.15,13.56,7.49,4.75
"19.11.10","07:30",16,18.3,14.11,7.45,4.87
"19.11.10","08:00",17,18.11,13.9,7.48,4.8
"19.11.10","08:30",18,17.28,13.03,7.71,4.75
"19.11.10","09:00",19,17.23,13.03,7.79,4.86
"19.11.10","09:30",20,17,13,7.79,5
"19.11.10","10:00",21,16.28,13.58,7.91,5.13
"19.11.10","10:30",22,13.13,15.92,8.08,5.52
"19.11.10","11:00",23,12.96,14.89,8.06,5.21
"19.11.10","11:30",24,12.2,10.8,7.96,5.2
"19.11.10","12:00",25,12.02,10.55,8.15,5.57
"19.11.10","12:30",26,11.24,9.54,8.57,5.61
"19.11.10","13:00",27,10.71,9.19,8.85,5.54
"19.11.10","13:30",28,8.45,7.82,9.21,6.01
"19.11.10","14:00",29,8.39,7.8,9.35,6.13
"19.11.10","14:30",30,8.14,7.72,9.25,6.22
"19.11.10","15:00",31,8.57,8.16,9.32,6.09
"19.11.10","15:30",32,10.44,9.92,9.05,5.89
"19.11.10","16:00",33,12.08,9.99,8.92,5.73
"19.11.10","16:30",34,19.12,10.29,8.83,5.68
"19.11.10","17:00",35,20.88,10.14,8.67,5.64
"19.11.10","17:30",36,28.27,9.57,8.56,5.5
"19.11.10","18:00",37,27.06,9.62,8.46,5.58
"19.11.10","18:30",38,21.75,9.82,8.45,5.61
"19.11.10","19:00",39,23.4,11.39,8.46,5.59
"19.11.10","19:30",40,30.47,16.76,8.35,5.57
"19.11.10","20:00",41,30.76,18,8.28,5.64
"19.11.10","20:30",42,31.99,22.13,8.27,5.54
"19.11.10","21:00",43,32.52,19.58,8.38,4.78
"19.11.10","21:30",44,34.83,11.1,7.98,4.67
"19.11.10","22:00",45,34.94,11.47,7.55,5.08
"19.11.10","22:30",46,35.4,12.72,7.37,5.11
"19.11.10","23:00",47,33.61,13.01,7.28,4.95
"19.11.10","23:30",48,26.05,13.97,7.05,4.93
"20.11.10","00:00",1,25.79,13.5,6.78,4.75
"20.11.10","00:30",2,24.63,11.92,6.92,4.7
"20.11.10","01:00",3,24.29,11.3,6.81,4.66
"20.11.10","01:30",4,22.8,9.21,6.66,4.81
"20.11.10","02:00",5,22.35,9.05,6.66,4.45
"20.11.10","02:30",6,20.38,8.52,6.56,4.01
"20.11.10","03:00",7,20.29,9.11,6.66,4.07
"20.11.10","03:30",8,19.93,11.1,6.61,4.32
"20.11.10","04:00",9,20.48,11.73,6.63,4.33
"20.11.10","04:30",10,22.8,13.81,6.54,4.14
"20.11.10","05:00",11,22.23,13.54,6.62,4.2
"20.11.10","05:30",12,19.83,12.62,6.62,4.26
"20.11.10","06:00",13,19.95,12.09,6.66,4.04
"20.11.10","06:30",14,20.47,10.28,6.66,3.76
"20.11.10","07:00",15,20.51,9.96,6.63,3.64
"20.11.10","07:30",16,20.66,8.89,6.6,3.52
"20.11.10","08:00",17,20.92,8.87,6.52,3.51
"20.11.10","08:30",18,22.08,8.83,6.51,3.5
"20.11.10","09:00",19,19.64,8.83,6.66,3.51
"20.11.10","09:30",20,9.16,8.82,6.62,3.57
"20.11.10","10:00",21,9.53,9.08,6.61,3.61
"20.11.10","10:30",22,11.14,9.95,6.79,3.69
"20.11.10","11:00",23,12.42,10.59,6.85,3.71
"20.11.10","11:30",24,17.93,12.74,6.8,3.73
"20.11.10","12:00",25,17.68,12.94,6.92,3.74
"20.11.10","12:30",26,16.58,13.63,7.06,3.71
"20.11.10","13:00",27,17.39,15.18,7.33,3.73
"20.11.10","13:30",28,20.86,20.46,7.56,3.84
"20.11.10","14:00",29,21.11,20.71,7.56,3.8
"20.11.10","14:30",30,22.22,21.5,7.43,3.83
"20.11.10","15:00",31,22.43,21.2,7.39,3.77
"20.11.10","15:30",32,23.36,20.15,7.14,3.81
"20.11.10","16:00",33,23.89,20.04,7.14,3.72
"20.11.10","16:30",34,26.15,19.66,7.04,3.71
"20.11.10","17:00",35,25.94,20.15,7.07,3.73
"20.11.10","17:30",36,25.02,21.78,7.08,3.75
"20.11.10","18:00",37,25.12,21.95,7.06,3.78
"20.11.10","18:30",38,25.58,22.53,6.78,3.73
"20.11.10","19:00",39,25.64,24,6.69,3.71
"20.11.10","19:30",40,25.9,29,6.65,3.73
"20.11.10","20:00",41,26.39,27.61,6.61,3.72
"20.11.10","20:30",42,28.57,23.08,6.43,3.72
"20.11.10","21:00",43,28.41,23.78,6.34,3.73
"20.11.10","21:30",44,27.72,26.16,6.33,3.78
"20.11.10","22:00",45,28.24,25.82,6.43,3.58
"20.11.10","22:30",46,30.51,24.65,6.33,3.27
"20.11.10","23:00",47,31.33,25.34,6.28,3.2
"20.11.10","23:30",48,34.9,27.62,6.26,3.04
"21.11.10","00:00",1,34.54,25.66,6.21,3.27
"21.11.10","00:30",2,32.96,19.01,6.07,3.13
"21.11.10","01:00",3,33.12,19.75,5.92,3.06
"21.11.10","01:30",4,33.81,22.25,5.84,3.14
"21.11.10","02:00",5,33.49,21.42,5.85,3.07
"21.11.10","02:30",6,32.06,18.75,5.9,3.06
"21.11.10","03:00",7,31.6,17.48,5.89,3.08
"21.11.10","03:30",8,29.63,13.16,5.9,3.06
"21.11.10","04:00",9,28.71,14.17,6.02,2.53
"21.11.10","04:30",10,24.73,17.54,6.09,2.38
"21.11.10","05:00",11,23.74,17.59,5.97,2.54
"21.11.10","05:30",12,19.51,17.79,5.94,2.71
"21.11.10","06:00",13,20.48,17.82,5.81,2.67
"21.11.10","06:30",14,24.69,17.92,5.81,2.75
"21.11.10","07:00",15,26,17.58,5.75,2.74
"21.11.10","07:30",16,31.66,16.42,5.66,2.62
"21.11.10","08:00",17,31.26,16.78,5.72,2.76
"21.11.10","08:30",18,29.54,17.98,5.83,3.03
"21.11.10","09:00",19,29.91,18.42,5.79,3.06
"21.11.10","09:30",20,31.5,19.9,5.83,3.4
"21.11.10","10:00",21,31.28,19.83,5.9,3.42
"21.11.10","10:30",22,30.34,19.58,6.01,3.48
"21.11.10","11:00",23,30.89,19.44,6.15,3.71
"21.11.10","11:30",24,33.27,18.99,6.29,3.69
"21.11.10","12:00",25,33.14,20.03,6.2,3.49
"21.11.10","12:30",26,32.59,23.45,6.14,3.48
"21.11.10","13:00",27,31.62,23.9,6.21,3.56
"21.11.10","13:30",28,27.48,25.42,6.22,3.57
"21.11.10","14:00",29,26.34,26.91,6.2,3.56
"21.11.10","14:30",30,21.44,31.95,6.37,3.71
"21.11.10","15:00",31,21.77,30.24,6.31,3.71
"21.11.10","15:30",32,23.18,24.55,6.25,3.79
"21.11.10","16:00",33,23.51,22.92,6.26,3.89
"21.11.10","16:30",34,24.95,17.49,6.42,3.71
"21.11.10","17:00",35,24.73,17.86,6.49,3.63
"21.11.10","17:30",36,23.76,19.1,6.46,3.65
"21.11.10","18:00",37,23.78,18.26,6.46,3.71
"21.11.10","18:30",38,23.84,15.47,6.43,3.67
"21.11.10","19:00",39,22.65,15.79,6.51,3.62
"21.11.10","19:30",40,17.5,16.85,6.55,3.66
"21.11.10","20:00",41,16.64,14.71,6.66,3.61
"21.11.10","20:30",42,12.86,7.44,6.59,3.65
"21.11.10","21:00",43,13.04,7.97,6.58,3.67
"21.11.10","21:30",44,13.82,9.72,6.46,3.82
"21.11.10","22:00",45,13.87,11.36,6.31,3.91
"21.11.10","22:30",46,14.07,16.98,6.45,3.82
"21.11.10","23:00",47,13.93,16.08,6.31,3.96
"21.11.10","23:30",48,13.31,13.03,6.26,3.89
"22.11.10","00:00",1,13.13,12.88,6.42,3.87
"22.11.10","00:30",2,12.32,12.36,6.43,4.33
"22.11.10","01:00",3,12.1,11.99,6.26,4.49
"22.11.10","01:30",4,11.15,10.74,6.31,4.65
"22.11.10","02:00",5,11.33,10,6.42,4.81
"22.11.10","02:30",6,12.08,7.5,6.56,4.9
"22.11.10","03:00",7,12.36,7.03,6.54,5.02
"22.11.10","03:30",8,13.55,5.43,6.45,5.1
"22.11.10","04:00",9,12.51,5.87,6.39,5.19
"22.11.10","04:30",10,8.04,7.32,6.48,5.24
"22.11.10","05:00",11,7.13,7.02,6.65,5.25
"22.11.10","05:30",12,3.22,6.03,6.6,5.37
"22.11.10","06:00",13,3.68,5.97,6.62,5.47
"22.11.10","06:30",14,5.62,5.77,6.8,5.48
"22.11.10","07:00",15,5.95,6.63,6.79,5.6
"22.11.10","07:30",16,7.38,9.45,6.91,5.52
"22.11.10","08:00",17,8.98,9.41,6.98,5.55
"22.11.10","08:30",18,15.87,9.26,6.97,5.56
"22.11.10","09:00",19,18.64,9.68,7.07,5.61
"22.11.10","09:30",20,30.55,11.07,7.07,5.63
"22.11.10","10:00",21,30.65,11.33,7.11,5.58
"22.11.10","10:30",22,31.11,12.21,7.24,5.74
"22.11.10","11:00",23,29.74,12.05,7.45,5.79
"22.11.10","11:30",24,23.83,11.52,7.6,5.88
"22.11.10","12:00",25,25.2,11.04,7.72,5.84
"22.11.10","12:30",26,30.98,9.4,8.16,5.92
"22.11.10","13:00",27,30.26,11,8.38,6.05
"22.11.10","13:30",28,27.16,16.43,8.47,6.31
"22.11.10","14:00",29,25.17,16.32,8.39,6.05
"22.11.10","14:30",30,16.62,15.94,8.36,5.99
"22.11.10","15:00",31,16.2,16.38,8.4,5.81
"22.11.10","15:30",32,14.42,17.83,8.58,5.76
"22.11.10","16:00",33,17.11,19.86,8.56,5.63
"22.11.10","16:30",34,28.69,26.65,8.34,5.57
"22.11.10","17:00",35,30.62,26.06,8.14,5.55
"22.11.10","17:30",36,38.94,24.04,8.02,5.45
"22.11.10","18:00",37,39.45,24.82,7.88,5.33
"22.11.10","18:30",38,41.61,27.46,7.85,5.27
"22.11.10","19:00",39,40.58,27.87,7.58,5.12
"22.11.10","19:30",40,36.12,29.25,7.23,4.8
"22.11.10","20:00",41,34.88,31.35,7,4.59
"22.11.10","20:30",42,29.51,38.48,7.02,4.28
"22.11.10","21:00",43,30.02,35.95,6.86,4.12
"22.11.10","21:30",44,32.2,27.25,6.86,4.08
"22.11.10","22:00",45,31.05,26.84,6.89,4.05
"22.11.10","22:30",46,26.13,25.45,6.68,4.32
"22.11.10","23:00",47,25.63,23.6,6.72,4.71
"22.11.10","23:30",48,23.43,17.25,6.83,4.73
"23.11.10","00:00",1,22.97,16.88,6.71,5.07
"23.11.10","00:30",2,20.98,15.58,6.63,5.4
"23.11.10","01:00",3,21.59,15.36,6.41,5.54
"23.11.10","01:30",4,24.16,14.58,6.29,5.53
"23.11.10","02:00",5,24.89,14.98,6.33,5.5
"23.11.10","02:30",6,28.03,16.42,6.3,5.31
"23.11.10","03:00",7,26.74,14.79,6.27,5.16
"23.11.10","03:30",8,21.2,9.39,6.31,4.92
"23.11.10","04:00",9,20.89,9.75,6.26,4.92
"23.11.10","04:30",10,19.57,10.99,6.18,5.03
"23.11.10","05:00",11,19.54,11.2,6.15,4.74
"23.11.10","05:30",12,19.41,11.92,5.9,4.27
"23.11.10","06:00",13,19.58,11.94,5.53,3.89
"23.11.10","06:30",14,20.35,12.07,5.72,3.5
"23.11.10","07:00",15,19.97,13.28,5.82,3.04
"23.11.10","07:30",16,18.36,17.49,5.81,2.75
"23.11.10","08:00",17,20.48,17.73,5.76,2.55
"23.11.10","08:30",18,29.76,18.52,5.36,2.56
"23.11.10","09:00",19,31.42,18.98,5.37,2.7
"23.11.10","09:30",20,38.43,20.54,5.96,2.83
"23.11.10","10:00",21,36.97,22.37,6.15,2.69
"23.11.10","10:30",22,30.55,28.71,6.03,3.48
"23.11.10","11:00",23,31.05,26.46,7.2,4.05
"23.11.10","11:30",24,33.23,18.83,8.13,4.42
"23.11.10","12:00",25,32.09,17.73,8.49,4.98
"23.11.10","12:30",26,27.27,13.94,8.11,5.22
"23.11.10","13:00",27,26.86,15.82,8.53,6.22
"23.11.10","13:30",28,25.06,22.08,8.74,5.88
"23.11.10","14:00",29,24.14,20.11,9.09,5.38
"23.11.10","14:30",30,20.21,13.36,10.01,5.4
"23.11.10","15:00",31,20.38,13.55,10.02,5.21
"23.11.10","15:30",32,21.11,14.19,9.42,4.87
"23.11.10","16:00",33,19.02,14.95,8.94,4.5
"23.11.10","16:30",34,10.17,17.49,8.42,4.06
"23.11.10","17:00",35,12.31,17.43,7.76,3.77
"23.11.10","17:30",36,21.55,17.25,7.24,3.51
"23.11.10","18:00",37,23.89,22.96,6.59,3.25
"23.11.10","18:30",38,33.97,42.6,6.22,3.02
"23.11.10","19:00",39,36.63,41.88,5.65,3.15
"23.11.10","19:30",40,47.85,39.43,4.66,3.09
"23.11.10","20:00",41,49.08,42.13,4.15,2.64
"23.11.10","20:30",42,54.38,51.08,3.64,2.63
"23.11.10","21:00",43,52.11,52.79,3.23,2.85
"23.11.10","21:30",44,42.38,58.49,3.16,2.77
"23.11.10","22:00",45,41.99,52.95,2.84,2.75
"23.11.10","22:30",46,40.38,34.43,2.56,2.2
"23.11.10","23:00",47,39.41,36.8,1.94,2.34
"23.11.10","23:30",48,35.24,44.85,1.93,2.03
"24.11.10","00:00",1,34.35,42.2,1.77,2.23
"24.11.10","00:30",2,30.55,33.25,1.83,2.19
"24.11.10","01:00",3,29.65,30.75,1.97,2.02
"24.11.10","01:30",4,25.92,22.27,1.84,1.84
"24.11.10","02:00",5,24.54,22.08,1.49,1.89
"24.11.10","02:30",6,18.57,21.39,1.49,1.62
"24.11.10","03:00",7,19.69,20.06,0.98,1.31
"24.11.10","03:30",8,24.45,15.73,0.26,1.17
"24.11.10","04:00",9,23.17,14.88,0.59,0.8
"24.11.10","04:30",10,17.87,11.95,0.62,0.6
"24.11.10","05:00",11,17.81,13.41,0.57,0.69
"24.11.10","05:30",12,17.55,18.32,0.49,0.6
"24.11.10","06:00",13,17.53,16.75,0.52,0.21
"24.11.10","06:30",14,17.48,11.65,0.33,-0.24
"24.11.10","07:00",15,18.53,14.21,0.37,0.43
"24.11.10","07:30",16,22.89,22.72,0.32,0.97
"24.11.10","08:00",17,23,22.45,0.3,0.86
"24.11.10","08:30",18,23.51,21.57,0.32,0.93
"24.11.10","09:00",19,26.51,21.56,0.4,0.94
"24.11.10","09:30",20,39.24,21.55,0.69,1.77
"24.11.10","10:00",21,40.64,24.51,1.16,1.41
"24.11.10","10:30",22,46.48,34.41,1.62,2.43
"24.11.10","11:00",23,51.18,36.04,2.08,2.6
"24.11.10","11:30",24,71.77,41.5,2.9,2.46
"24.11.10","12:00",25,69.3,39.56,3.72,3.33
"24.11.10","12:30",26,58.84,33.01,3.97,3.71
"24.11.10","13:00",27,54.93,33.09,4.5,3.74
"24.11.10","13:30",28,38.37,33.38,4.89,4
"24.11.10","14:00",29,38.91,35.07,5.06,4.31
"24.11.10","14:30",30,41.29,40.81,5.42,4.4
"24.11.10","15:00",31,40.61,39.51,5.52,4.35
"24.11.10","15:30",32,37.7,35.1,5.64,3.54
"24.11.10","16:00",33,39.1,31.32,5.63,3.09
"24.11.10","16:30",34,45.02,18.74,5.39,2.7
"24.11.10","17:00",35,45.91,20.83,5.21,2.35
"24.11.10","17:30",36,49.66,27.86,4.89,1.62
"24.11.10","18:00",37,56.13,31,4.33,1.29
"24.11.10","18:30",38,83.85,41.66,3.53,1.74
"24.11.10","19:00",39,80.03,44.65,3.37,2
"24.11.10","19:30",40,63.9,54.95,3.13,1.88
"24.11.10","20:00",41,62.48,54.17,2.85,1.91
"24.11.10","20:30",42,58,51.5,2.39,1.9
"24.11.10","21:00",43,54,49.44,1.9,2.03
"24.11.10","21:30",44,50,42.45,1.68,1.89
"24.11.10","22:00",45,46,42.49,1.5,1.75
"24.11.10","22:30",46,42.95,42.62,1.2,1.67
"24.11.10","23:00",47,41.73,41.9,0.91,1.57
"24.11.10","23:30",48,36.58,39.42,0.59,1.43
"25.11.10","00:00",1,35.47,38.03,0.4,1.53
"25.11.10","00:30",2,30.62,33.29,0.19,1.6
"25.11.10","01:00",3,30.34,33.47,0.37,1.59
"25.11.10","01:30",4,29.16,34.11,0.55,1.5
"25.11.10","02:00",5,27.14,32.57,0.3,1.49
"25.11.10","02:30",6,18.46,27.33,0.08,1.45
"25.11.10","03:00",7,17.9,25.59,0.12,1.63
"25.11.10","03:30",8,15.52,19.79,0.11,1.45
"25.11.10","04:00",9,15.37,17.86,0.46,1.58
"25.11.10","04:30",10,14.74,11.41,0.15,1.41
"25.11.10","05:00",11,15.74,13.67,0.16,1.5
"25.11.10","05:30",12,20.04,21.37,0.08,1.08
"25.11.10","06:00",13,20.13,21.45,-0.12,0.96
"25.11.10","06:30",14,20.54,21.74,-0.88,0.99
"25.11.10","07:00",15,25.29,21.72,-0.56,1.17
"25.11.10","07:30",16,45.36,21.62,-0.08,1.45
"25.11.10","08:00",17,45.14,26.8,0.13,1.77
"25.11.10","08:30",18,44.19,44.3,-0.28,2.35
"25.11.10","09:00",19,50.97,48.11,0.09,2.19
"25.11.10","09:30",20,80.01,61.01,0.92,1.99
"25.11.10","10:00",21,76.93,60.78,2.48,3.1
"25.11.10","10:30",22,63.95,60.05,4.07,3.36
"25.11.10","11:00",23,58.91,52.37,4.87,3.65
"25.11.10","11:30",24,37.56,25.97,6.15,3.75
"25.11.10","12:00",25,38.34,26.1,5.77,3.93
"25.11.10","12:30",26,41.67,26.55,5.89,4.24
"25.11.10","13:00",27,44,26.68,6.34,3.57
"25.11.10","13:30",28,53.96,27.08,6.62,3.63
"25.11.10","14:00",29,50.46,27.2,6.66,3.53
"25.11.10","14:30",30,35.42,27.59,6.75,3.8
"25.11.10","15:00",31,33.86,28.3,6.52,3.16
"25.11.10","15:30",32,27.23,30.7,6.09,2.85
"25.11.10","16:00",33,26.2,31.43,5.77,2.37
"25.11.10","16:30",34,21.87,33.92,5.38,1.87
"25.11.10","17:00",35,25.27,32.89,5.13,1.63
"25.11.10","17:30",36,39.69,29.45,4.87,1.61
"25.11.10","18:00",37,41.6,33.33,3.87,1.54
"25.11.10","18:30",38,49.7,46.62,3.59,1.48
"25.11.10","19:00",39,50.71,52.22,3.22,1.27
"25.11.10","19:30",40,55.08,71.1,2.76,1.03
"25.11.10","20:00",41,54.14,67.71,2.45,0.66
"25.11.10","20:30",42,50.18,56.38,2.18,0.52
"25.11.10","21:00",43,49.41,56.69,1.97,0.31
"25.11.10","21:30",44,46.16,57.71,1.53,0.15
"25.11.10","22:00",45,45.24,57.48,1.25,-0.03
"25.11.10","22:30",46,41.34,56.7,1.01,-0.18
"25.11.10","23:00",47,40.95,55.6,0.73,-0.17
"25.11.10","23:30",48,39.31,51.81,0.48,-0.36
"26.11.10","00:00",1,37.96,50.17,0.17,-0.56
"26.11.10","00:30",2,32.13,44.61,-0.02,-0.68
"26.11.10","01:00",3,31.67,44.02,-0.01,-0.39
"26.11.10","01:30",4,29.7,41.95,-0.13,-0.16
"26.11.10","02:00",5,29.34,39.92,-0.44,-0.4
"26.11.10","02:30",6,27.83,32.93,-0.43,-0.77
"26.11.10","03:00",7,27.27,31.86,-0.61,-0.85
"26.11.10","03:30",8,24.96,28.23,-0.83,-0.93
"26.11.10","04:00",9,24.19,28.58,-1.09,-1.35
"26.11.10","04:30",10,20.98,29.75,-1.28,-1.37
"26.11.10","05:00",11,21.89,29.68,-1.47,-1.56
"26.11.10","05:30",12,25.75,29.42,-1.5,-2.01
"26.11.10","06:00",13,26.17,28.36,-1.53,-2.44
"26.11.10","06:30",14,27.92,24.75,-1.78,-2.1
"26.11.10","07:00",15,29.34,29.28,-1.5,-1.95
"26.11.10","07:30",16,35.28,44.67,-1.27,-1.44
